Current	Voltage	Int_Temp	Ext_Temp	H_Temp	Dt_cycle	Wor_State	Short_cir	over_load	Ovr_Heat	Blk_Shaft	total_faults	Power	Power_per_Duty	Resistance	Conductance	Temp_Diff_Int_Ext	Temp_Diff_H_Ext	Temp_Diff_Int_H	Temp_Ratio_Int_Ext	Thermal_Stress	Heat_Generation	Current_per_Voltage	Voltage_per_Current	Current_x_Temp	Voltage_x_Duty	Power_x_Temp	Current_rolling_mean	Current_rolling_std	Current_rolling_max	Current_rolling_min	Voltage_rolling_mean	Voltage_rolling_std	Voltage_rolling_max	Voltage_rolling_min	Int_Temp_rolling_mean	Int_Temp_rolling_std	Int_Temp_rolling_max	Int_Temp_rolling_min	Ext_Temp_rolling_mean	Ext_Temp_rolling_std	Ext_Temp_rolling_max	Ext_Temp_rolling_min	H_Temp_rolling_mean	H_Temp_rolling_std	H_Temp_rolling_max	H_Temp_rolling_min	Dt_cycle_rolling_mean	Dt_cycle_rolling_std	Dt_cycle_rolling_max	Dt_cycle_rolling_min
1.06	4.81	27.0	26.5	29.0	38.0	1	0	1	0	0	1	5.0986	0.13417368067964	4.537731568177765	0.22037417455838368	0.5	2.5	-2.0	1.0188678860804572	19.0	2.5493	0.22037417455838368	4.537731568177765	28.62	182.77999999999997	147.8594	1.026	0.155220273589932	1.19	0.69	3.918	1.0124096667522147	4.81	2.05	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	28.95	0.15811388300841064	29.0	28.5	36.9	2.6012817353502165	38.0	30.0
1.07	4.82	27.0	26.5	29.0	38.0	1	0	1	0	0	1	5.157400000000001	0.13572104905997243	4.504668687225526	0.22199165518845326	0.5	2.5	-2.0	1.0188678860804572	19.0	2.5787000000000004	0.22199165518845326	4.504668687225526	28.89	183.16000000000003	149.5646	1.064	0.10079682534683335	1.19	0.87	4.195	0.8015020621031189	4.82	2.66	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	37.7	0.9486832980505039	38.0	35.0
1.07	4.83	27.0	26.5	29.0	38.0	1	0	1	0	0	1	5.168100000000001	0.13600262799993088	4.51401447288367	0.2215320452314606	0.5	2.5	-2.0	1.0188678860804572	19.0	2.5840500000000004	0.2215320452314606	4.51401447288367	28.89	183.54	149.87490000000003	1.08	0.08511430223202494	1.19	0.87	4.412	0.6108063886735635	4.83	3.0	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	38.0	0.0	38.0	38.0
1.06	4.83	27.0	26.5	29.0	38.0	1	0	1	0	0	1	5.119800000000001	0.13473157540180067	4.556599474906156	0.2194616522853722	0.5	2.5	-2.0	1.0188678860804572	19.0	2.5599000000000003	0.2194616522853722	4.556599474906156	28.62	183.54	148.47420000000002	1.099	0.044584501542327855	1.19	1.06	4.595000000000001	0.36573366144109115	4.83	3.7	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	38.0	0.0	38.0	38.0
1.06	4.82	27.0	26.5	29.0	38.0	1	0	1	0	0	1	5.1092	0.13445262804072033	4.547165521541961	0.21991696682220604	0.5	2.5	-2.0	1.0188678860804572	19.0	2.5546	0.21991696682220604	4.547165521541961	28.62	183.16000000000003	148.16680000000002	1.086	0.03238655413731033	1.15	1.06	4.706999999999999	0.1909071909477245	4.83	4.24	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	38.0	0.0	38.0	38.0
1.02	4.83	27.0	26.5	29.0	38.0	1	0	1	0	0	1	4.9266000000000005	0.1296473650092799	4.735289475206398	0.21118008050101852	0.5	2.5	-2.0	1.0188678860804572	19.0	2.4633000000000003	0.21118008050101852	4.735289475206398	27.54	183.54	142.87140000000002	1.073	0.0298328677803531	1.13	1.02	4.766	0.10013324456274254	4.83	4.52	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	38.0	0.0	38.0	38.0
1.03	4.83	27.0	26.5	29.0	38.0	1	0	1	0	0	1	4.9749	0.13091841760741008	4.689315835615694	0.21325047344710693	0.5	2.5	-2.0	1.0188678860804572	19.0	2.48745	0.21325047344710693	4.689315835615694	27.810000000000002	183.54	144.2721	1.0630000000000002	0.024966644414765763	1.11	1.02	4.797	0.05186520991951473	4.83	4.67	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	38.0	0.0	38.0	38.0
1.06	4.82	27.0	26.5	29.0	40.0	1	0	1	0	0	1	5.1092	0.1277299968067501	4.547165521541961	0.21991696682220604	0.5	2.5	-2.0	1.0188678860804572	20.0	2.5546	0.21991696682220604	4.547165521541961	28.62	192.8	148.16680000000002	1.058	0.018737959096740656	1.08	1.02	4.811999999999999	0.026583202716414785	4.83	4.75	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	38.2	0.6324555320336753	40.0	38.0
0.93	4.86	27.0	26.5	29.0	41.0	1	0	1	0	0	1	4.519800000000001	0.1102390217014873	5.225800832472223	0.19135798531728695	0.5	2.5	-2.0	1.0188678860804572	20.5	2.2599000000000005	0.19135798531728695	5.225800832472223	25.110000000000003	199.26000000000002	131.07420000000002	1.043	0.04321779468896787	1.07	0.93	4.823	0.020027758514283747	4.86	4.78	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	38.5	1.0801234497346412	41.0	38.0
1.11	5.01	27.0	26.5	29.0	42.0	1	0	1	0	0	1	5.561100000000001	0.13240713970459195	4.513509447288786	0.2215568420046224	0.5	2.5	-2.0	1.0188678860804572	21.0	2.7805500000000003	0.2215568420046224	4.513509447288786	29.970000000000002	210.42	161.27190000000002	1.047	0.04762119042797842	1.11	0.93	4.846	0.05910442735809805	5.01	4.81	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	38.9	1.523883926754991	42.0	38.0
1.15	5.19	27.0	26.5	29.0	43.0	1	0	1	0	0	1	5.9685	0.13880232235343437	4.51303955387865	0.22157991877072852	0.5	2.5	-2.0	1.0188678860804572	21.5	2.98425	0.22157991877072852	4.51303955387865	31.049999999999997	223.17000000000002	173.0865	1.056	0.05777350411544888	1.15	0.93	4.884	0.12203824537139446	5.19	4.82	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	39.4	1.9550504398153528	43.0	38.0
1.17	5.33	27.0	26.5	29.0	43.0	1	0	1	0	0	1	6.2360999999999995	0.14502557802266097	4.555551661921657	0.21951215393768217	0.5	2.5	-2.0	1.0188678860804572	21.5	3.1180499999999998	0.21951215393768217	4.555551661921657	31.589999999999996	229.19	180.84689999999998	1.066	0.06818276093624331	1.17	0.93	4.9350000000000005	0.18343936327842858	5.33	4.82	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	39.9	2.183269719175036	43.0	38.0
1.14	5.42	27.0	26.5	29.0	43.0	1	0	1	0	0	1	6.178799999999999	0.1436930199141158	4.754381794401936	0.21033206451437922	0.5	2.5	-2.0	1.0188678860804572	21.5	3.0893999999999995	0.21033206451437922	4.754381794401936	30.779999999999998	233.06	179.18519999999998	1.073	0.0721187292671684	1.17	0.93	4.994000000000001	0.23386605853207632	5.42	4.82	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	40.4	2.2705848487901803	43.0	38.0
1.15	5.49	27.0	26.5	29.0	44.0	1	0	1	0	0	1	6.3134999999999994	0.14348863310253107	4.773908892253138	0.20947172869367417	0.5	2.5	-2.0	1.0188678860804572	22.0	3.1567499999999997	0.20947172869367417	4.773908892253138	31.049999999999997	241.56	183.0915	1.082	0.07583608053631954	1.17	0.93	5.06	0.2723967694375158	5.49	4.82	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	41.0	2.3570226039551505	44.0	38.0
1.14	5.55	27.0	26.5	29.0	45.0	1	0	1	0	0	1	6.326999999999999	0.1405999968755556	4.868416782090542	0.2054053683954291	0.5	2.5	-2.0	1.0188678860804572	22.5	3.1634999999999995	0.2054053683954291	4.868416782090542	30.779999999999998	249.75	183.48299999999998	1.0899999999999999	0.0774596669241486	1.17	0.93	5.133000000000001	0.29758472183003915	5.55	4.82	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	41.7	2.4060109910158016	45.0	38.0
1.19	5.62	27.0	26.5	29.0	45.0	1	0	1	0	0	1	6.6878	0.14861777447516059	4.7226851069873055	0.21174373456517176	0.5	2.5	-2.0	1.0188678860804572	22.5	3.3439	0.21174373456517176	4.7226851069873055	32.129999999999995	252.9	193.9462	1.107	0.07902882737049576	1.19	0.93	5.212	0.31268727721691586	5.62	4.82	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	42.4	2.221110833194343	45.0	38.0
1.18	5.69	27.0	26.5	29.0	46.0	1	0	1	0	0	1	6.7142	0.14596086639215508	4.822029811839143	0.2073813343793788	0.5	2.5	-2.0	1.0188678860804572	23.0	3.3571	0.2073813343793788	4.822029811839143	31.86	261.74	194.7118	1.122	0.07699927849589876	1.19	0.93	5.298	0.31421153525751383	5.69	4.82	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	43.2	1.8737959096740076	46.0	40.0
1.18	5.78	27.0	26.5	29.0	47.0	1	0	1	0	0	1	6.8204	0.14511489052947044	4.898300933643277	0.20415221381449586	0.5	2.5	-2.0	1.0188678860804572	23.5	3.4102	0.20415221381449586	4.898300933643277	31.86	271.66	197.79160000000002	1.134	0.07560129334578652	1.19	0.93	5.394	0.2981871150059144	5.78	4.86	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	43.9	1.8529256146249535	47.0	41.0
1.19	5.86	27.0	26.5	29.0	47.0	1	0	1	0	0	1	6.9734	0.1483702096091445	4.9243656097768	0.2030716377010857	0.5	2.5	-2.0	1.0188678860804572	23.5	3.4867	0.2030716377010857	4.9243656097768	32.129999999999995	275.42	202.2286	1.16	0.02624669291337567	1.19	1.11	5.494000000000001	0.2650450695426792	5.86	5.01	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	44.5	1.7795130420051986	47.0	42.0
1.2	5.95	27.0	26.5	29.0	47.0	1	0	1	0	0	1	7.14	0.15191489038478956	4.958329201392333	0.20168063837300193	0.5	2.5	-2.0	1.0188678860804572	23.5	3.57	0.20168063837300193	4.958329201392333	32.4	279.65000000000003	207.06	1.1689999999999998	0.022335820757005086	1.2	1.14	5.588	0.23980547672365896	5.95	5.19	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	45.0	1.699673171197574	47.0	43.0
1.2	6.01	27.0	26.5	29.0	47.0	1	0	1	0	0	1	7.212	0.15344680524581267	5.008329159725701	0.1996671880753431	0.5	2.5	-2.0	1.0188678860804572	23.5	3.606	0.1996671880753431	5.008329159725701	32.4	282.46999999999997	209.148	1.174	0.02319003617457194	1.2	1.14	5.67	0.2285218200133565	6.01	5.33	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	45.4	1.6465452046971079	47.0	43.0
1.19	6.04	27.0	26.5	29.0	46.0	1	0	1	0	0	1	7.1876	0.15625217051625717	5.0756259868689195	0.19701983493049088	0.5	2.5	-2.0	1.0188678860804572	23.0	3.5938	0.19701983493049088	5.0756259868689195	32.129999999999995	277.84	208.44039999999998	1.176	0.023664319132402276	1.2	1.14	5.7410000000000005	0.22133182730410125	6.04	5.42	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	45.7	1.418136492412152	47.0	43.0
1.18	6.03	27.0	26.5	29.0	44.0	1	0	1	0	0	1	7.1154	0.16171363268832653	5.110165160876983	0.19568819308653512	0.5	2.5	-2.0	1.0188678860804572	22.0	3.5577	0.19568819308653512	5.110165160876983	31.86	265.32	206.3466	1.18	0.020000000000004643	1.2	1.14	5.802	0.20660214046432146	6.04	5.49	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	45.8	1.2292725943056908	47.0	44.0
1.0	5.93	27.0	26.5	29.0	44.0	1	0	1	0	0	1	5.93	0.13477272420971081	5.929994070005931	0.16863403564350157	0.5	2.5	-2.0	1.0188678860804572	22.0	2.965	0.16863403564350157	5.929994070005931	27.0	260.91999999999996	171.97	1.1649999999999998	0.06041522986797416	1.2	1.0	5.846000000000001	0.17758878843489137	6.04	5.55	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	45.8	1.2292725943056908	47.0	44.0
1.11	5.83	27.0	26.5	29.0	44.0	1	0	1	0	0	1	6.4713	0.14707499665738646	5.252247520497729	0.19039447849151314	0.5	2.5	-2.0	1.0188678860804572	22.0	3.23565	0.19039447849151314	5.252247520497729	29.970000000000002	256.52	187.6677	1.1620000000000001	0.06250333324445038	1.2	1.0	5.8740000000000006	0.14477568856681314	6.04	5.62	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	45.7	1.3374935098492329	47.0	44.0
1.1	5.74	27.0	26.5	29.0	44.0	1	0	1	0	0	1	6.314000000000001	0.14349999673863648	5.218177074384478	0.19163759727567992	0.5	2.5	-2.0	1.0188678860804572	22.0	3.1570000000000005	0.19163759727567992	5.218177074384478	29.700000000000003	252.56	183.10600000000002	1.153	0.06447221623821224	1.2	1.0	5.886	0.125006666488878	6.04	5.69	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	45.6	1.4298407059684566	47.0	44.0
1.13	5.71	27.0	26.5	29.0	44.0	1	0	1	0	0	1	6.452299999999999	0.1466431784853823	5.053092873369139	0.1978983891596516	0.5	2.5	-2.0	1.0188678860804572	22.0	3.2261499999999996	0.1978983891596516	5.053092873369139	30.509999999999998	251.24	187.11669999999998	1.148	0.06408327915038985	1.2	1.0	5.888	0.12163698268022963	6.04	5.71	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	45.4	1.5055453054181376	47.0	44.0
1.14	5.68	27.0	26.5	29.0	44.0	1	0	1	0	0	1	6.475199999999999	0.14716363301900834	4.98245176977915	0.20070419001686796	0.5	2.5	-2.0	1.0188678860804572	22.0	3.2375999999999996	0.20070419001686796	4.98245176977915	30.779999999999998	249.92	187.78079999999997	1.144	0.06310485101973014	1.2	1.0	5.877999999999999	0.13489090241951254	6.04	5.68	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	45.1	1.4491376746189168	47.0	44.0
1.13	5.69	27.0	26.5	29.0	44.0	1	0	1	0	0	1	6.4296999999999995	0.1461295421334195	5.035393773987812	0.19859398970228648	0.5	2.5	-2.0	1.0188678860804572	22.0	3.2148499999999998	0.19859398970228648	5.035393773987812	30.509999999999998	250.36	186.4613	1.138	0.0610646287869581	1.2	1.0	5.861	0.14753154088380685	6.04	5.68	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	44.8	1.3165611772087358	47.0	44.0
1.14	5.7	27.0	26.5	29.0	44.0	1	0	1	0	0	1	6.497999999999999	0.1476818148254133	4.999995614038936	0.19999996491228683	0.5	2.5	-2.0	1.0188678860804572	22.0	3.2489999999999997	0.19999996491228683	4.999995614038936	30.779999999999998	250.8	188.44199999999998	1.1320000000000001	0.057115866641611175	1.2	1.0	5.836	0.15189177433655132	6.04	5.68	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.0	0.0	29.0	29.0	44.5	1.0801234497346044	47.0	44.0
1.1	5.7	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.2700000000000005	0.14249999676136374	5.181813471078663	0.19298242228378557	0.5	3.0	-2.5	1.0188678860804572	22.0	3.1350000000000002	0.19298242228378557	5.181813471078663	29.700000000000003	250.8	184.965	1.1219999999999999	0.05245103536738982	1.19	1.0	5.805	0.1438556375135818	6.04	5.68	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.05	0.15811388300841883	29.5	29.0	44.2	0.6324555320336057	46.0	44.0
1.15	5.67	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.520499999999999	0.14819317845015503	4.930430495277831	0.20282183371748963	0.5	3.0	-2.5	1.0188678860804572	22.0	3.2602499999999996	0.20282183371748963	4.930430495277831	31.049999999999997	249.48	192.35474999999997	1.1179999999999999	0.04802776974487494	1.18	1.0	5.768	0.12272824541325701	6.03	5.67	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.1	0.2108185106778915	29.5	29.0	44.0	0.0	44.0	44.0
1.15	5.66	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.5089999999999995	0.14793181481973147	4.921734850665348	0.20318017611657663	0.5	3.0	-2.5	1.0188678860804572	22.0	3.2544999999999997	0.20318017611657663	4.921734850665348	31.049999999999997	249.04000000000002	192.01549999999997	1.115	0.0445346307196252	1.15	1.0	5.731	0.08491171886138112	5.93	5.66	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.15	0.24152294576982303	29.5	29.0	44.0	0.0	44.0	44.0
1.16	5.69	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.6004	0.15000908749979347	4.905168185199841	0.20386639650854188	0.5	3.0	-2.5	1.0188678860804572	22.0	3.3002	0.20386639650854188	4.905168185199841	31.319999999999997	250.36	194.71179999999998	1.131	0.021317702607094535	1.16	1.1	5.707	0.048545511292608756	5.83	5.66	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.2	0.2581988897471598	29.5	29.0	44.0	0.0	44.0	44.0
1.15	5.67	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.520499999999999	0.14819317845015503	4.930430495277831	0.20282183371748963	0.5	3.0	-2.5	1.0188678860804572	22.0	3.2602499999999996	0.20282183371748963	4.930430495277831	31.049999999999997	249.48	192.35474999999997	1.1349999999999998	0.020682789409986902	1.16	1.1	5.691	0.023309511649268987	5.74	5.66	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.25	0.2635231383473631	29.5	29.0	44.0	0.0	44.0	44.0
1.13	5.67	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.407099999999999	0.14561590578145667	5.017694674606483	0.19929449747892458	0.5	3.0	-2.5	1.0188678860804572	22.0	3.2035499999999995	0.19929449747892458	5.017694674606483	30.509999999999998	249.48	189.00944999999996	1.138	0.016865480854234182	1.16	1.1	5.684	0.01646545204679037	5.71	5.66	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.3	0.2581988897471584	29.5	29.0	44.0	0.0	44.0	44.0
1.15	5.69	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.5435	0.14871590571100216	4.947821784502797	0.2021089275731234	0.5	3.0	-2.5	1.0188678860804572	22.0	3.27175	0.2021089275731234	4.947821784502797	31.049999999999997	250.36	193.03325	1.1400000000000001	0.016996731711978845	1.16	1.1	5.682	0.013984117975388758	5.7	5.66	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.35	0.2415229457698199	29.5	29.0	44.0	0.0	44.0	44.0
1.14	5.66	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.4524	0.1466454512126034	4.964907925519364	0.2014133919764325	0.5	3.0	-2.5	1.0188678860804572	22.0	3.2262	0.2014133919764325	4.964907925519364	30.779999999999998	249.04000000000002	190.3458	1.14	0.016996731711978845	1.16	1.1	5.680000000000001	0.01563471919922047	5.7	5.66	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.4	0.21081851067788626	29.5	29.0	44.0	0.0	44.0	44.0
1.07	5.67	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.0669	0.13788408777536165	5.299060468167787	0.1887124887632295	0.5	3.0	-2.5	1.0188678860804572	22.0	3.03345	0.1887124887632295	5.299060468167787	28.89	249.48	178.97355000000002	1.134	0.0279682359512056	1.16	1.07	5.678	0.015491933384636754	5.7	5.66	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.45	0.15811388300841064	29.5	29.0	44.0	0.0	44.0	44.0
1.17	5.69	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.6573	0.1513022692885848	4.863243706629311	0.20562386544396036	0.5	3.0	-2.5	1.0188678860804572	22.0	3.32865	0.20562386544396036	4.863243706629311	31.589999999999996	250.36	196.39035	1.137	0.030203016773532987	1.17	1.07	5.6770000000000005	0.014181364923910929	5.7	5.66	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.5	0.0	29.5	29.5	44.0	0.0	44.0	44.0
1.14	5.67	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.463799999999999	0.14690454211580584	4.973679847649257	0.2010581655982071	0.5	3.0	-2.5	1.0188678860804572	22.0	3.2318999999999996	0.2010581655982071	4.973679847649257	30.779999999999998	249.48	190.68209999999996	1.141	0.027264140062239903	1.17	1.07	5.674	0.011737877907517815	5.69	5.66	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.5	0.0	29.5	29.5	44.0	0.0	44.0	44.0
1.15	5.69	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.5435	0.14871590571100216	4.947821784502797	0.2021089275731234	0.5	3.0	-2.5	1.0188678860804572	22.0	3.27175	0.2021089275731234	4.947821784502797	31.049999999999997	250.36	193.03325	1.141	0.027264140062239903	1.17	1.07	5.676	0.012649110640437089	5.69	5.66	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.5	0.0	29.5	29.5	44.0	0.0	44.0	44.0
1.13	5.69	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.4296999999999995	0.1461295421334195	5.035393773987812	0.19859398970228648	0.5	3.0	-2.5	1.0188678860804572	22.0	3.2148499999999998	0.19859398970228648	5.035393773987812	30.509999999999998	250.36	189.67614999999998	1.1389999999999998	0.027264140062239837	1.17	1.07	5.679	0.011972189997128855	5.69	5.66	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.5	0.0	29.5	29.5	44.0	0.0	44.0	44.0
1.17	5.68	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.645599999999999	0.15103636020371908	4.854696705387432	0.20598587922783815	0.5	3.0	-2.5	1.0188678860804572	22.0	3.3227999999999995	0.20598587922783815	4.854696705387432	31.589999999999996	249.92	196.04519999999997	1.14	0.028284271247463678	1.17	1.07	5.678	0.011352924243687492	5.69	5.66	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.5	0.0	29.5	29.5	44.0	0.0	44.0	44.0
1.13	5.69	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.4296999999999995	0.1461295421334195	5.035393773987812	0.19859398970228648	0.5	3.0	-2.5	1.0188678860804572	22.0	3.2148499999999998	0.19859398970228648	5.035393773987812	30.509999999999998	250.36	189.67614999999998	1.138	0.028205594401743278	1.17	1.07	5.680000000000001	0.011547005383533595	5.69	5.66	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.5	0.0	29.5	29.5	44.0	0.0	44.0	44.0
1.12	5.69	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.372800000000001	0.14483636034462818	5.08035260682803	0.19683652076686806	0.5	3.0	-2.5	1.0188678860804572	22.0	3.1864000000000003	0.19683652076686806	5.08035260682803	30.240000000000002	250.36	187.99760000000003	1.137	0.028693785622211414	1.17	1.07	5.682	0.011352924243687619	5.69	5.66	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.5	0.0	29.5	29.5	44.0	0.0	44.0	44.0
1.09	5.7	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.213000000000001	0.14120454224535134	5.229353000593577	0.19122803662666024	0.5	3.0	-2.5	1.0188678860804572	22.0	3.1065000000000005	0.19122803662666024	5.229353000593577	29.430000000000003	250.8	183.28350000000003	1.1309999999999998	0.031780497164142635	1.17	1.07	5.683	0.012516655570106814	5.7	5.66	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.5	0.0	29.5	29.5	44.0	0.0	44.0	44.0
1.12	5.58	27.0	26.5	29.5	44.0	1	0	1	0	0	1	6.249600000000001	0.14203636040826456	4.9821384088049925	0.20071680990738175	0.5	3.0	-2.5	1.0188678860804572	22.0	3.1248000000000005	0.20071680990738175	4.9821384088049925	30.240000000000002	245.52	184.36320000000003	1.129	0.03178049716414255	1.17	1.07	5.675	0.03472111109324679	5.7	5.58	27.0	0.0	27.0	27.0	26.5	0.0	26.5	26.5	29.5	0.0	29.5	29.5	44.0	0.0	44.0	44.0
1.3	5.07	27.5	26.5	30.0	44.0	1	0	1	0	0	1	6.591	0.14979545114101248	3.899997000002308	0.2564102058362513	1.0	3.5	-2.5	1.037735809896762	44.0	6.591	0.2564102058362513	3.899997000002308	35.75	223.08	197.73000000000002	1.152	0.05731007280090105	1.3	1.09	5.615	0.19460786783225476	5.7	5.07	27.05	0.15811388300841883	27.5	27.0	26.5	0.0	26.5	26.5	29.55	0.15811388300841883	30.0	29.5	44.0	0.0	44.0	44.0
1.4	4.72	27.5	26.5	30.0	44.0	1	0	1	0	0	1	6.608	0.15018181476859513	3.3714261632670266	0.2966101066504011	1.0	3.5	-2.5	1.037735809896762	44.0	6.608	0.2966101066504011	3.3714261632670266	38.5	207.67999999999998	198.23999999999998	1.175	0.09743943988162411	1.4	1.09	5.518	0.3402874601796987	5.7	4.72	27.1	0.2108185106778915	27.5	27.0	26.5	0.0	26.5	26.5	29.6	0.2108185106778915	30.0	29.5	44.0	0.0	44.0	44.0
1.47	4.51	27.5	26.5	30.0	44.0	1	0	1	0	0	1	6.6297	0.15067499657556827	3.0680251237924328	0.32594227806157916	1.0	3.5	-2.5	1.037735809896762	44.0	6.6297	0.32594227806157916	3.0680251237924328	40.425	198.44	198.891	1.208	0.13348324905312298	1.47	1.09	5.402	0.45953599786450716	5.7	4.51	27.15	0.24152294576982303	27.5	27.0	26.5	0.0	26.5	26.5	29.65	0.24152294576982303	30.0	29.5	44.0	0.0	44.0	44.0
1.58	4.26	27.5	26.5	30.0	44.0	1	0	1	0	0	1	6.7308	0.1529727237960745	2.6962008251893512	0.370891931715509	1.0	3.5	-2.5	1.037735809896762	44.0	6.7308	0.370891931715509	2.6962008251893512	43.45	187.44	201.924	1.251	0.17540112757777798	1.58	1.09	5.259	0.5693358704080825	5.7	4.26	27.2	0.2581988897471598	27.5	27.0	26.5	0.0	26.5	26.5	29.7	0.2581988897471598	30.0	29.5	44.0	0.0	44.0	44.0
1.72	4.01	27.0	26.5	30.0	44.0	1	0	1	0	0	1	6.8972	0.15675454189194224	2.331393993375585	0.42892757383352276	0.5	3.5	-3.0	1.0188678860804572	22.0	3.4486	0.42892757383352276	2.331393993375585	46.44	176.44	206.916	1.31	0.2229598867758765	1.72	1.09	5.090999999999999	0.6674403843540357	5.7	4.01	27.2	0.2581988897471598	27.5	27.0	26.5	0.0	26.5	26.5	29.75	0.2635231383473631	30.0	29.5	44.0	0.0	44.0	44.0
1.69	3.98	27.5	26.5	30.0	44.0	1	0	1	0	0	1	6.7261999999999995	0.15286817834390504	2.3550281922910106	0.4246230088886912	1.0	3.5	-2.5	1.037735809896762	44.0	6.7261999999999995	0.4246230088886912	2.3550281922910106	46.475	175.12	201.78599999999997	1.362	0.24611650357774473	1.72	1.09	4.921	0.7155176836078565	5.7	3.98	27.25	0.2635231383473631	27.5	27.0	26.5	0.0	26.5	26.5	29.8	0.2581988897471584	30.0	29.5	44.0	0.0	44.0	44.0
